Category,Project,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
Experimentation,pyEPR,0,0.0,0.0,0.0,0.001
Experimentation,pyEPR,90,0.44229149115417016,10.324347093513058,10.762105263157894,2.374
Experimentation,pyEPR,180,0.2198952879581152,5.132984293193717,3.574825174825175,4.775
Experimentation,pyEPR,270,0.2591668266461893,5.534651564599732,2.441945141192653,5.209
Experimentation,pyEPR,360,0.29804913294797686,6.123554913294798,1.9865884325230512,5.536
Experimentation,pyEPR,450,0.2610759493670886,6.95886075949367,1.8843691926491846,6.32
Experimentation,pyEPR,540,0.1238003838771593,4.508637236084453,1.3936769164140321,10.42
Experimentation,pyEPR,630,0.1347305389221557,4.5583832335329335,1.106722855945105,10.688
Experimentation,pyEPR,720,0.1340782122905028,4.550279329608938,0.8973833009293117,10.74
Experimentation,QGL,0,2.0179372197309418,40.2914798206278,42.309417040358746,0.446
Experimentation,QGL,90,5.189365725090242,18.848908497106514,23.835242874727772,52.359
Experimentation,QGL,180,0.06344855591086747,2.3486117455966706,1.2739035636415625,59.103
Experimentation,QGL,270,0.0,0.0,0.0,59.103
Experimentation,QGL,360,0.0,0.0,0.0,59.103
Experimentation,QGL,450,0.0,0.0,0.0,59.103
Experimentation,QGL,540,0.0,0.0,0.0,59.103
Experimentation,QGL,630,0.0,0.0,0.0,59.103
Experimentation,QGL,720,0.0,0.0,0.0,59.103
Experimentation,QGL,810,0.0,0.0,0.0,59.103
Experimentation,QGL,900,0.0050134527649192,0.8888851752201741,0.09136280719014532,59.839
Experimentation,QGL,990,0.005012363830782597,0.8881908708146762,0.08284262071530403,59.852
Experimentation,QGL,1080,0.4572698392826403,1.3234534670818923,0.16044364168573688,63.901
Experimentation,QGL,1170,0.47775284376692717,1.5665093244602646,0.17069508267901726,64.615
Experimentation,QGL,1260,0.44313335228888256,1.508103497298834,0.16258457951896288,70.34
Experimentation,QGL,1350,0.43629186904245343,1.5356298027798385,0.15386312429078033,71.443
Experimentation,QGL,1440,0.4275703875687092,1.5185252528078101,0.14095607811037406,71.497
Experimentation,QGL,1530,0.48338662588627834,1.4776866397886834,0.13319534751087297,71.93
Experimentation,QGL,1620,0.5043581397914713,1.5163843989628731,0.12948564540446147,72.508
Experimentation,QGL,1710,0.5080891877738886,1.5267480638315463,0.12262897385642627,72.566
Experimentation,QGL,1800,0.03922918100481761,1.2111493461803167,0.0711482882586527,72.65
Experimentation,QGL,1890,0.0,0.0,0.0,72.65
Experimentation,QGL,1980,0.0,0.0,0.0,72.65
Experimentation,QGL,2070,0.0,0.0,0.0,72.65
Experimentation,QGL,2160,0.0,0.0,0.0,72.65
Experimentation,QGL,2250,0.0,0.0,0.0,72.65
Experimentation,QGL,2340,0.0,0.0,0.0,72.65
Experimentation,QGL,2430,0.0,0.0,0.0,72.65
Experimentation,quantum-shell,0,0.0,7.5,7.5,0.004
Experimentation,quantum-shell,90,0.0,0.0,0.0,0.004
Experimentation,quantum-shell,180,0.0,0.0,0.0,0.004
Experimentation,PyQLab,0,0.0,0.0,0.0,0.001
Experimentation,PyQLab,90,2.822098175173346,18.631254849933665,21.45281602002503,39.949
Experimentation,PyQLab,180,0.007224563515954244,0.9875978326309452,0.5070266953053083,41.525
Experimentation,PyQLab,270,0.035985030227425385,1.16231647634584,0.4055732833166882,41.684
Experimentation,PyQLab,360,0.35178883472822586,1.8513749655108986,0.5749740475604707,43.492
Experimentation,PyQLab,450,0.020478281644633552,0.6969441853056952,0.14971509971509972,43.949
Experimentation,PyQLab,540,0.0,0.0,0.0,43.949
Experimentation,PyQLab,630,0.0,0.0,0.0,43.949
Experimentation,PyQLab,720,0.0,0.0,0.0,43.949
Experimentation,PyQLab,810,0.0,0.0,0.0,43.949
Experimentation,PyQLab,900,0.21318465070514922,1.9363725811741552,0.22750045703733357,45.735
Experimentation,PyQLab,990,0.21279381915799123,1.961631637530282,0.20845276702583954,45.819
Experimentation,PyQLab,1080,0.2636032283259568,2.1934392085394427,0.2161086325141878,46.092
Experimentation,PyQLab,1170,0.27347017566437165,2.297149475580722,0.2100181367352124,46.623
Experimentation,PyQLab,1260,0.5750422976932282,2.345355506953328,0.22861074635254897,48.466
Experimentation,PyQLab,1350,0.6036254521538967,2.414501808615587,0.2199054488931351,48.656
Experimentation,PyQLab,1440,0.046191747074522685,0.5666187641141449,0.04166102579633969,48.71
Experimentation,PyQLab,1530,0.04610183382850118,0.572277430591128,0.0394354124254216,48.805
Experimentation,PyQLab,1620,0.05834186284544524,0.493756397134084,0.03312649235032279,48.85
Experimentation,PyQLab,1710,0.06187511049126873,0.4737865603331435,0.03152378849584017,50.909
Experimentation,Qlab,0,0.0,0.0,0.0,0.001
Experimentation,Qlab,90,23.751006171183256,12.08478669170915,35.832588087998566,11.181
Experimentation,Qlab,180,8.884325804243668,3.7594113620807663,7.719927561468273,17.532
Experimentation,Qlab,270,6.316814542306861,1.5353819519584504,3.0751303021314462,18.484
Experimentation,Qlab,360,6.316814542306861,1.5353819519584504,2.209737827715356,18.484
Experimentation,Qlab,450,6.048674624089289,1.6943109595411565,1.7622155582995238,19.353
Experimentation,Qlab,540,0.0,0.7967862443068421,0.14888693390452878,19.541
Experimentation,Qlab,630,0.0,0.8218542021358922,0.12851023322227512,19.383
Experimentation,Qlab,720,0.09282178217821782,0.8338490099009901,0.12535664208830075,19.392
Experimentation,Qlab,810,0.10797470306956655,0.7851303408915625,0.10669533169533169,19.449
Experimentation,Qlab,900,0.10797470306956655,0.7851303408915625,0.09530916493368961,19.449
Experimentation,Qlab,990,0.7677739673440139,0.7815938987562062,0.15001040706491034,19.537
Experimentation,Qlab,1080,0.10748835542816194,0.7815938987562062,0.07848257975899477,19.537
Experimentation,Qlab,1170,0.7649158592554819,0.8108108108108109,0.12825142259466324,19.61
Experimentation,Qlab,1260,0.7649158592554819,0.8108108108108109,0.11859846551241063,19.61
Experimentation,Qlab,1350,0.7649158592554819,0.8108108108108109,0.11029687349412642,19.61
Experimentation,Qlab,1440,0.7649158592554819,0.8108108108108109,0.10308143433312317,19.61
Experimentation,Qlab,1530,1.062753036437247,0.37803643724696356,0.08910156702334417,19.76
Experimentation,Qlab,1620,1.1955205811138014,0.3768159806295399,0.09185288215307635,19.824
Experimentation,Qlab,1710,1.202782339870544,0.36808037870737126,0.09032103963627174,20.702
Experimentation,Qlab,1800,1.2026080656846172,0.36802704660709973,0.08540947698514001,20.705
Experimentation,Qlab,1890,0.0,0.36804482225656876,0.018980814929581674,20.704
Experimentation,Qlab,1980,0.0,0.3822578309763985,0.018759904021299123,20.719
Experimentation,Qlab,2070,0.0,0.5152754390185229,0.024178146206672357,20.785
