Category,Project,Snapshots,TDR_Bugs,TDR_Smells,Overral_debts,KLOC
Quantum Annealing,sqaod,0,0.0,0.0,0.0,0.001
Quantum Annealing,sqaod,90,1.2422360248447204,26.438923395445133,27.662068965517243,1.449
Quantum Annealing,sqaod,180,0.5075068724888983,10.771833368576866,8.63246480012947,4.729
Quantum Annealing,sqaod,270,1.0509926041261193,11.099649669131958,5.516479632411416,5.138
Quantum Annealing,sqaod,360,0.9081735620585267,11.24117053481332,4.184672420784336,5.946
Quantum Annealing,dwavebinarycsp,0,0.0,0.0,0.0,0.001
Quantum Annealing,dwavebinarycsp,90,5.660377358490567,2.1226415094339623,7.746478873239437,0.212
Quantum Annealing,dwavebinarycsp,180,1.3611615245009074,5.7441016333938295,5.9543726235741445,1.102
Quantum Annealing,dwavebinarycsp,270,0.746268656716418,3.373134328358209,2.490225563909774,2.01
Quantum Annealing,dwavebinarycsp,360,0.7444168734491315,3.364764267990074,1.550561797752809,2.015
Quantum Annealing,dwavebinarycsp,450,1.0154738878143132,3.4235976789168276,1.2392008639308856,2.068
Quantum Annealing,dwavebinarycsp,540,1.0149830836152731,3.4219429676172064,0.9686609686609687,2.069
Quantum Annealing,dwavebinarycsp,630,1.0179350460494425,3.431895298109549,0.7954939341421143,2.063
Quantum Annealing,dwavebinarycsp,720,1.0542168674698795,3.403614457831325,0.6562222879101389,1.992
Quantum Annealing,qbsolv,0,0.0,8.21656050955414,8.21656050955414,0.157
Quantum Annealing,qbsolv,90,35.40284360189574,6.650868878357031,38.84241245136187,1.899
Quantum Annealing,qbsolv,180,1.501547987616099,1.0061919504643964,1.2168252378567852,1.938
Quantum Annealing,qbsolv,270,1.4608433734939759,0.9789156626506025,0.8118944203140661,1.992
Quantum Annealing,qbsolv,360,1.3771888310459062,1.2352106010411736,0.6815656253858501,2.113
Quantum Annealing,qbsolv,450,1.3379310344827586,1.1724137931034482,0.5314385828304458,2.175
Quantum Annealing,qbsolv,540,1.2679738562091503,1.2549019607843137,0.46065717240830617,2.295
Quantum Annealing,qbsolv,630,1.2674216027874565,1.2543554006968642,0.3895055499495459,2.296
Quantum Annealing,qbsolv,720,1.2404092071611252,1.4194373401534528,0.362558828656092,2.346
Quantum Annealing,qbsolv,810,1.4772727272727273,1.5277777777777777,0.3645274927247664,2.376
Quantum Annealing,qbsolv,900,1.4772727272727273,1.5277777777777777,0.3250922005190548,2.376
Quantum Annealing,qbsolv,990,1.4772727272727273,1.5277777777777777,0.29335634167385677,2.376
Quantum Annealing,qbsolv,1080,1.4791403286978508,1.529709228824273,0.2672955974842767,2.373
Quantum Annealing,dwave-system,0,0.0,15.940298507462687,15.940298507462687,1.34
Quantum Annealing,dwave-system,90,0.48,6.9315,6.946110590440487,20.0
Quantum Annealing,dwave-system,180,0.0,1.1216260314204467,0.5622677665864317,21.451
Quantum Annealing,dwave-system,270,0.0,1.11564499675415,0.37385210621999165,21.566
Quantum Annealing,dwave-system,360,0.0,0.012458471760797342,0.0031384765602296897,21.672
Quantum Annealing,dwave-system,450,0.0798367781424643,0.22753481770602324,0.06382684780105917,22.546
Quantum Annealing,dwave-system,540,0.051721908538425065,0.1991293478729365,0.04416585721223895,23.201
Quantum Annealing,dwave-system,630,0.0,1.0368455074337428,0.1552448364638246,23.205
Quantum Annealing,dwave-system,720,0.048159890837580765,0.7681502588594132,0.11306406963946236,24.917
Quantum Annealing,dwave-system,810,0.04587506690113923,0.7890511506995947,0.1059906044958652,26.158
Quantum Annealing,dwave-system,900,0.06805550304359334,0.8212030700593596,0.101159114857745,26.449
Quantum Annealing,dwave-system,990,0.06735014592531617,0.8463668337948065,0.09420169655635321,26.726
Quantum Annealing,dwave-system,1080,0.06616674018526687,0.876709307454786,0.08954911236406166,27.204
Quantum Annealing,dwave-system,1170,0.07109782331279396,0.8750501330805411,0.08267964901772117,27.427
Quantum Annealing,dwave-system,1260,0.08104603414739572,0.9087961962394641,0.08043931339718521,27.762
Quantum Annealing,dimod,0,0.3191489361702128,13.085106382978724,13.404255319148936,0.094
Quantum Annealing,dimod,90,0.18568186507117804,4.5110377553125645,4.681587606251714,29.082
Quantum Annealing,dimod,180,0.0,0.11834519033008531,0.059658366618509394,29.659
Quantum Annealing,dimod,270,0.05394066526820498,0.6400958945160323,0.25117943712380025,33.37
Quantum Annealing,dimod,360,0.04438789098333974,0.6986654040777676,0.19928887760123176,33.793
Quantum Annealing,dimod,450,0.25141602126921747,0.6276731013755634,0.1894123360854784,34.604
Quantum Annealing,dimod,540,0.03376287209498621,0.5697484666028924,0.10935843054082714,35.542
Quantum Annealing,dimod,630,0.031294007197621654,0.8292911907369739,0.1407309480148407,38.346
Quantum Annealing,dimod,720,0.046146746654360866,0.8437163513305646,0.12691227659636706,39.006
Quantum Annealing,dimod,810,0.04579803068468056,0.8533699717578811,0.11297990083088501,39.303
Quantum Annealing,dimod,900,0.04546602677443799,0.9017428643596868,0.10641648859640908,39.59
Quantum Annealing,dimod,990,0.04328067517853278,1.1014931832936594,0.12084431110366568,41.589
Quantum Annealing,dimod,1080,0.042843881655678005,1.0675267179206436,0.10699762151053577,42.013
Quantum Annealing,penaltymodel,0,0.0,0.0,0.0,0.001
Quantum Annealing,penaltymodel,90,1.864360983517968,4.604161037557416,6.46677471636953,3.701
Quantum Annealing,penaltymodel,180,0.4456824512534819,1.13091922005571,0.9343017497523936,5.385
Quantum Annealing,penaltymodel,270,0.634668782229274,1.3090043633478778,0.8828828828828829,7.563
Quantum Annealing,penaltymodel,360,0.6337470293108001,1.3071032479535252,0.6068361955085865,7.574
Quantum Annealing,penaltymodel,450,0.6258148631029987,1.361147327249022,0.47783282122029225,7.67
Quantum Annealing,penaltymodel,540,0.8858646809603287,1.4481961740916678,0.458130685684046,7.789
Quantum Annealing,penaltymodel,630,0.8858646809603287,1.4481961740916678,0.38296258847320525,7.789
