Id,FileName,AddedHash,CreatedAt,RenamedFrom,RenamedTo,RenamedAt,RenamedHash,RemovedHash,RemovedDate,Added,Removed,OldPath,NewPath,status,modifications,LastModifiedAt,LastModifiedHash
1,.gitignore,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,.gitignore,.gitignore,,,,,113,0,,,added,1,2017-03-09 19:22:09-05:00,a7c9545616f42c6b5bd1e4945e8c07e1880934ba
3,calculate.py,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,calculate.py,calculate.py,/2017-02-17 12:34:02-05:00,/9be36b243b1db6b870003857d3bd2edb987aeae1,,,5433,3721,,,added,91,2017-03-28 13:07:05-04:00,6ba665e3e35141c522393e20d56a5346fd85f120
4,compare.py,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,compare.py,q2mm/compare.py,/2017-02-17 12:34:02-05:00,/9be36b243b1db6b870003857d3bd2edb987aeae1,,,774,488,,,added,25,2016-09-26 17:57:22-04:00,a465d528dc1de0a88c8e5f48511d5ce951c64093
5,constants.py,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,constants.py,q2mm/constants.py,/2017-02-17 12:34:02-05:00,/9be36b243b1db6b870003857d3bd2edb987aeae1,,,684,407,,,added,38,2016-06-30 13:59:42-04:00,e6645758a1ce6a4af0d8552ec928e85063960413
6,datatypes.py,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,datatypes.py,q2mm/datatypes.py,/2017-02-17 12:34:02-05:00,/9be36b243b1db6b870003857d3bd2edb987aeae1,,,1905,1105,,,added,34,2017-02-01 13:51:42-05:00,4eb1709e7a8c71984a0b45d4bbb60dd3c9b976ae
7,filetypes.py,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,filetypes.py,filetypes.py,/2017-02-17 12:34:02-05:00,/9be36b243b1db6b870003857d3bd2edb987aeae1,,,3750,1154,,,added,80,2017-03-28 13:07:05-04:00,6ba665e3e35141c522393e20d56a5346fd85f120
8,gradient.py,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,gradient.py,q2mm/gradient.py,/2017-02-17 12:34:02-05:00,/9be36b243b1db6b870003857d3bd2edb987aeae1,,,2634,1868,,,added,44,2016-06-29 12:58:07-04:00,d57fe345fb902cf46e4ad4a5f022580f9bb1a6df
9,logging.yaml,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,logging.yaml,logging.yaml,,,/aeea1d76af3fb8a691f77efd1fead36442edd308,/2015-09-21 09:58:40-04:00,41,41,,,added/removed,3,2015-03-06 12:28:02-05:00,be028250efc2b537021f75bdf8f750723f6e4224
10,loop.py,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,loop.py,q2mm/loop.py,/2017-02-17 12:34:02-05:00,/9be36b243b1db6b870003857d3bd2edb987aeae1,,,528,315,,,added,28,2016-07-06 11:27:11-04:00,b3457877b3bc5594c44567a66b62dd9ec467a3b3
11,optimizer.py,048e38409541a4c81f34d85f7b86e096eb5c4fa1,2014-12-10 15:10:36-05:00,optimizer.py,optimizer.py,,,/60b12e8137e15fab655259e3c331d29f5cb72ea0,/2015-09-21 09:58:59-04:00,306,306,,,added/removed,17,2015-03-05 15:35:30-05:00,fffa41a79c6b6d1b928d9aae02ee38ef3f6b6b44
